,Sex,Marital status,Age,Education,Income,Occupation,Settlement size,Label
58,1.0,1.0,0.08620689655172414,0.3333333333333333,0.4256723162189433,1.0,0.5,2
59,1.0,1.0,0.08620689655172414,0.3333333333333333,0.29030607022213123,0.0,0.0,2
60,0.0,1.0,0.15517241379310345,0.3333333333333333,0.26001710951552287,0.5,1.0,1
61,0.0,0.0,0.5517241379310345,0.3333333333333333,0.32101911293742597,0.5,0.5,1
62,0.0,0.0,0.7413793103448276,0.6666666666666666,0.4773774183642133,1.0,0.5,1
63,0.0,0.0,0.1206896551724138,0.0,0.7002946638784493,0.5,1.0,1
64,1.0,1.0,0.13793103448275862,0.3333333333333333,0.3017562844566632,0.5,0.5,2
65,0.0,0.0,0.5172413793103449,0.3333333333333333,0.41049310501147945,0.5,0.5,1
66,1.0,1.0,0.1896551724137931,0.3333333333333333,0.2750573973063481,0.5,0.0,2
67,0.0,1.0,0.06896551724137931,0.3333333333333333,0.38002135033560974,0.5,0.0,2
68,0.0,0.0,0.3275862068965517,0.3333333333333333,0.2601011947413831,0.5,1.0,1
69,1.0,1.0,0.1206896551724138,0.3333333333333333,0.27121872395185936,0.5,1.0,2
70,1.0,1.0,0.20689655172413793,0.3333333333333333,0.4872190456692453,0.5,0.5,2
71,0.0,0.0,0.4827586206896552,0.3333333333333333,0.13845180819794392,0.0,0.0,0
72,0.0,0.0,0.5689655172413793,0.3333333333333333,0.3876182676981121,1.0,1.0,1
73,1.0,1.0,0.39655172413793105,0.6666666666666666,0.36605223520465613,0.0,0.0,2
74,0.0,0.0,0.3793103448275862,0.3333333333333333,0.3840720646944416,1.0,1.0,1
75,0.0,0.0,0.8275862068965517,0.6666666666666666,0.4440687012854072,1.0,1.0,1
76,0.0,0.0,0.27586206896551724,0.3333333333333333,0.3266711024669874,0.5,0.5,1
77,0.0,0.0,0.5689655172413793,0.3333333333333333,0.4374405919599901,0.5,1.0,1
78,0.0,0.0,0.3620689655172414,0.3333333333333333,0.42358846496936375,0.0,0.0,0
79,0.0,1.0,0.06896551724137931,0.3333333333333333,0.3311056841612682,0.5,0.5,1
80,1.0,1.0,0.4482758620689655,0.6666666666666666,0.4511866984484448,0.5,1.0,2
81,0.0,0.0,0.5,0.3333333333333333,0.3667066376146118,0.5,0.5,1
82,1.0,1.0,0.10344827586206896,0.3333333333333333,0.1789918547007297,0.0,0.0,2
83,1.0,1.0,0.6896551724137931,0.6666666666666666,0.23535820306216457,0.0,0.0,2
84,0.0,0.0,0.5862068965517241,0.3333333333333333,0.21158036354064608,0.0,0.0,0
85,1.0,1.0,0.1896551724137931,0.3333333333333333,0.35809704166240147,1.0,0.5,2
86,1.0,1.0,0.15517241379310345,0.3333333333333333,0.2713832385241946,0.5,1.0,2
87,0.0,0.0,0.5,0.3333333333333333,0.7503180615065148,0.5,0.5,1
88,0.0,0.0,0.20689655172413793,0.0,0.41380898761388063,1.0,1.0,1
89,0.0,0.0,0.1724137931034483,0.0,0.20890060395127444,0.5,1.0,1
90,0.0,0.0,0.6551724137931034,0.3333333333333333,0.2733610692716026,0.5,0.5,1
91,0.0,0.0,0.6206896551724138,0.3333333333333333,0.2952926897035813,0.5,0.5,1
92,1.0,1.0,0.25862068965517243,0.3333333333333333,0.1288258777766404,0.0,0.0,2
93,0.0,0.0,0.034482758620689655,0.0,0.339433777400816,0.5,0.5,1
94,0.0,0.0,0.6206896551724138,0.3333333333333333,0.4730634806896451,0.5,1.0,1
95,0.0,0.0,0.6896551724137931,0.6666666666666666,0.8500212041004344,0.5,0.5,1
96,1.0,1.0,0.7413793103448276,0.6666666666666666,0.362802158431189,0.5,0.5,2
97,0.0,0.0,0.27586206896551724,0.3333333333333333,0.3617931357208663,0.5,1.0,1
98,0.0,0.0,0.3103448275862069,0.3333333333333333,0.3082674056417531,0.5,0.5,1
99,0.0,0.0,0.3103448275862069,0.3333333333333333,0.5835989939019932,1.0,1.0,1
100,0.0,1.0,0.39655172413793105,0.3333333333333333,0.21035929982598014,0.0,0.0,2
101,0.0,0.0,0.10344827586206896,0.0,0.27277978444935147,0.5,0.0,0
102,1.0,1.0,0.10344827586206896,0.3333333333333333,0.2169910650307825,0.5,0.5,2
103,0.0,0.0,0.29310344827586204,0.3333333333333333,0.29068262579880966,0.5,0.5,1
104,0.0,1.0,0.13793103448275862,0.3333333333333333,0.2611906467981808,0.5,0.5,1
105,0.0,0.0,0.3620689655172414,0.3333333333333333,0.7636547095038241,1.0,1.0,1
106,0.0,0.0,0.3620689655172414,0.3333333333333333,0.5384232923387392,1.0,1.0,1
107,0.0,0.0,0.2413793103448276,0.0,0.42789874676454676,0.5,1.0,1
108,1.0,1.0,0.20689655172413793,0.3333333333333333,0.47276004270067123,0.5,0.0,2
109,0.0,1.0,0.29310344827586204,0.3333333333333333,0.38272670108067797,0.5,0.0,2
110,0.0,1.0,0.22413793103448276,0.3333333333333333,0.32307371715192373,0.5,0.5,1
111,1.0,1.0,0.08620689655172414,0.3333333333333333,0.2609310793618297,0.5,0.5,2
112,0.0,0.0,0.1724137931034483,0.0,0.3129432753754588,0.0,1.0,1
113,1.0,1.0,0.1206896551724138,0.3333333333333333,0.462881856601787,0.5,0.0,2
114,0.0,1.0,0.29310344827586204,0.3333333333333333,0.35929982598014126,0.5,0.5,1
115,0.0,0.0,0.5,0.3333333333333333,0.35100097977567524,0.5,0.5,1
116,1.0,1.0,0.20689655172413793,0.3333333333333333,0.5632394016056622,1.0,0.0,2
117,1.0,1.0,0.15517241379310345,0.3333333333333333,0.26785531491745024,0.5,1.0,2
118,1.0,1.0,0.08620689655172414,0.3333333333333333,0.43032259479695245,0.5,0.5,2
119,0.0,1.0,0.3103448275862069,0.3333333333333333,0.5288704795051402,1.0,0.5,1
120,1.0,1.0,0.1206896551724138,0.3333333333333333,0.25160127517072955,0.5,1.0,2
121,1.0,1.0,0.39655172413793105,0.6666666666666666,0.47928944328268724,1.0,1.0,2
122,0.0,0.0,0.10344827586206896,0.0,0.11072196306099469,0.0,0.0,0
123,0.0,0.0,0.7758620689655172,0.6666666666666666,0.36530277993068455,0.5,0.0,0
124,1.0,1.0,0.15517241379310345,0.3333333333333333,0.2934610941315824,0.5,1.0,2
125,0.0,0.0,0.20689655172413793,0.0,0.25028515859204775,0.5,0.5,1
126,0.0,1.0,0.3793103448275862,0.3333333333333333,0.13113639354810405,0.0,0.0,2
127,0.0,0.0,0.20689655172413793,0.0,0.23117587704546452,0.5,1.0,1
128,0.0,0.0,0.27586206896551724,0.3333333333333333,0.3953723878741793,1.0,1.0,1
129,1.0,1.0,0.1896551724137931,0.3333333333333333,0.3216662035886112,0.5,0.0,2
130,1.0,1.0,0.10344827586206896,0.3333333333333333,0.5150475995495957,0.5,1.0,2
131,0.0,0.0,0.1896551724137931,0.0,0.41463887223432727,0.5,1.0,1
132,0.0,0.0,0.15517241379310345,0.0,0.15246113800213504,0.0,0.0,0
133,0.0,0.0,0.5,0.3333333333333333,0.2950587134229268,0.5,0.5,1
134,1.0,1.0,0.05172413793103448,0.3333333333333333,0.5809046107950806,0.5,0.0,2
135,1.0,1.0,0.3448275862068966,0.3333333333333333,0.26863036134711843,0.5,1.0,2
136,0.0,0.0,0.15517241379310345,0.0,0.6174451252504277,0.5,1.0,1
137,0.0,0.0,0.8275862068965517,0.6666666666666666,0.3296543000453329,0.0,0.0,0
138,0.0,0.0,0.29310344827586204,0.3333333333333333,0.31907418510448504,0.5,0.5,1
139,1.0,1.0,0.4482758620689655,0.6666666666666666,0.2647551291987775,0.0,0.0,2
140,0.0,1.0,0.15517241379310345,0.3333333333333333,0.1976953336355527,0.0,0.0,2
141,1.0,1.0,0.20689655172413793,0.3333333333333333,0.5126456867935013,1.0,0.5,2
142,0.0,0.0,0.15517241379310345,0.0,0.3966629132971645,1.0,1.0,1
143,0.0,0.0,0.06896551724137931,0.0,0.23892268546276121,0.5,0.5,1
144,1.0,1.0,0.08620689655172414,0.3333333333333333,0.2616659111182604,0.5,1.0,2
145,0.0,0.0,0.20689655172413793,0.0,0.3832568035915359,0.5,0.5,1
146,1.0,1.0,0.3620689655172414,0.6666666666666666,0.2582111050992206,0.5,0.0,2
147,1.0,1.0,0.5689655172413793,0.6666666666666666,0.3363153122852171,0.5,0.0,2
148,0.0,0.0,0.1724137931034483,0.0,0.3585174677917026,0.5,0.5,1
149,0.0,0.0,0.4827586206896552,0.3333333333333333,0.4260963982276297,0.5,1.0,1
150,0.0,0.0,0.41379310344827586,0.3333333333333333,0.30743752102130645,0.5,0.0,0
151,0.0,0.0,0.3448275862068966,0.3333333333333333,0.2667037129111036,0.5,1.0,1
152,0.0,0.0,0.10344827586206896,0.0,0.42939765731248997,0.5,0.5,1
153,1.0,1.0,0.1896551724137931,0.3333333333333333,0.652106517701768,0.5,1.0,2
154,0.0,0.0,0.3103448275862069,0.3333333333333333,0.6297946858137257,1.0,1.0,1
155,1.0,1.0,0.034482758620689655,0.3333333333333333,0.21760890864688592,0.5,0.5,2
156,0.0,0.0,0.5172413793103449,0.3333333333333333,0.32290189082081805,0.5,0.5,1
157,0.0,1.0,0.46551724137931033,0.6666666666666666,0.1330118596727257,0.0,0.0,2
158,0.0,0.0,0.3448275862068966,0.3333333333333333,0.4046948803065089,0.5,1.0,1
159,0.0,0.0,0.27586206896551724,0.3333333333333333,0.14444745038971674,0.0,0.0,0
160,0.0,0.0,0.3103448275862069,0.3333333333333333,0.34349545939780357,0.5,0.5,1
161,1.0,1.0,0.20689655172413793,0.3333333333333333,0.23880569732243395,0.5,0.5,2
162,0.0,0.0,0.3103448275862069,0.3333333333333333,0.3363445593202989,0.5,1.0,1
163,0.0,0.0,0.896551724137931,0.6666666666666666,0.6915680797859117,1.0,1.0,1
164,0.0,0.0,0.3103448275862069,0.3333333333333333,0.3239584399631487,0.5,1.0,1
165,0.0,0.0,0.2413793103448276,0.0,0.3849056051942734,0.5,0.5,1
166,1.0,1.0,0.25862068965517243,0.3333333333333333,0.25022300864249886,0.5,1.0,2
167,1.0,1.0,0.034482758620689655,0.3333333333333333,0.4089283886346022,0.5,1.0,2
168,1.0,1.0,0.1206896551724138,0.3333333333333333,0.3266016407586681,0.5,0.5,2
169,0.0,1.0,0.22413793103448276,0.3333333333333333,0.29077767866282556,0.5,1.0,1
170,0.0,0.0,0.25862068965517243,0.3333333333333333,0.21793793779155637,0.5,0.0,0
171,1.0,1.0,0.13793103448275862,0.3333333333333333,0.21689235628738138,0.5,0.5,2
172,1.0,1.0,0.27586206896551724,0.3333333333333333,0.428465408069257,1.0,1.0,2
173,0.0,0.0,0.25862068965517243,0.3333333333333333,0.2671241390404048,0.5,0.0,0
174,0.0,0.0,0.13793103448275862,0.0,0.2839996782826141,0.5,0.5,1
175,1.0,1.0,0.603448275862069,0.6666666666666666,0.6412302765307167,1.0,0.0,2
176,0.0,1.0,0.41379310344827586,0.6666666666666666,0.3124862904523054,0.5,0.0,2
177,0.0,0.0,0.5862068965517241,0.3333333333333333,0.3505805536463741,0.5,1.0,1
178,0.0,0.0,0.22413793103448276,0.0,0.35733296287088895,1.0,0.5,1
179,0.0,0.0,0.8103448275862069,0.6666666666666666,0.29796148165479724,0.5,0.0,0
180,0.0,1.0,0.1724137931034483,0.3333333333333333,0.5171570419548718,0.5,1.0,1
181,0.0,1.0,0.20689655172413793,0.3333333333333333,0.4859797025576532,1.0,0.5,1
182,0.0,0.0,0.3793103448275862,0.3333333333333333,0.15313747568840208,0.0,0.0,0
183,0.0,0.0,0.5517241379310345,0.3333333333333333,0.514795343872015,0.5,1.0,1
184,0.0,0.0,0.3103448275862069,0.3333333333333333,0.25727519997660236,0.5,0.5,1
185,0.0,0.0,0.22413793103448276,0.0,0.22649269555298832,0.5,0.5,1
186,1.0,1.0,0.9655172413793104,1.0,0.6526914584034044,1.0,0.5,2
187,0.0,0.0,0.8620689655172413,0.6666666666666666,0.1414569410526008,0.0,0.0,0
188,0.0,1.0,0.034482758620689655,0.3333333333333333,0.23089071845341677,0.5,0.0,2
189,1.0,1.0,0.25862068965517243,0.3333333333333333,0.357285436438881,0.5,0.5,2
190,0.0,0.0,0.6206896551724138,0.3333333333333333,0.6647083339426466,1.0,1.0,1
191,0.0,0.0,0.27586206896551724,0.3333333333333333,0.2950038752321483,0.0,0.0,0
192,0.0,0.0,0.3103448275862069,0.3333333333333333,0.36365032244856177,0.5,1.0,1
193,0.0,1.0,0.1896551724137931,0.3333333333333333,0.25811239635581945,0.5,0.5,1
194,0.0,0.0,0.05172413793103448,0.0,0.3382346489624614,0.5,1.0,1
195,1.0,1.0,0.27586206896551724,0.3333333333333333,0.4087053799921033,1.0,1.0,2
196,1.0,1.0,0.1724137931034483,0.3333333333333333,0.24445037509322493,0.5,0.0,2
197,1.0,1.0,0.15517241379310345,0.3333333333333333,0.30866589649474285,0.5,0.0,2
198,0.0,0.0,0.3103448275862069,0.3333333333333333,0.32311393182516124,0.5,1.0,1
199,0.0,1.0,0.3793103448275862,0.3333333333333333,0.5095966833862218,1.0,0.5,1
200,0.0,0.0,0.5862068965517241,0.3333333333333333,0.3715653013175789,0.5,0.0,0
201,0.0,1.0,0.15517241379310345,0.3333333333333333,0.10961423160727081,0.0,0.0,2
202,0.0,0.0,0.13793103448275862,0.0,0.3437696503516956,0.5,0.5,1
203,0.0,1.0,0.05172413793103448,0.3333333333333333,0.19245645847652193,0.5,0.5,1
204,0.0,0.0,0.3448275862068966,0.3333333333333333,0.14197242004591784,0.0,0.0,0
205,0.0,0.0,0.3448275862068966,0.3333333333333333,0.681682581928257,1.0,1.0,1
206,0.0,0.0,0.43103448275862066,0.3333333333333333,0.2816708831142243,0.5,0.0,0
207,0.0,0.0,0.13793103448275862,0.0,0.24706067297427722,0.5,1.0,1
208,0.0,1.0,0.05172413793103448,0.3333333333333333,0.281634324320372,0.0,0.0,2
209,0.0,0.0,0.6379310344827587,0.3333333333333333,0.4464121199713379,0.5,1.0,1
210,0.0,0.0,0.25862068965517243,0.3333333333333333,0.2924813184563415,0.5,1.0,1
211,1.0,1.0,0.46551724137931033,0.6666666666666666,0.2704436775221912,0.0,0.0,2
212,0.0,0.0,0.5517241379310345,0.3333333333333333,0.4199398973429069,0.5,0.5,1
213,0.0,0.0,0.8275862068965517,0.6666666666666666,0.5232842958045129,1.0,0.0,1
214,0.0,0.0,0.5689655172413793,0.3333333333333333,0.35438266820701053,0.5,0.0,0
215,1.0,1.0,0.3620689655172414,0.6666666666666666,0.18396385066463888,0.0,0.0,2
216,0.0,0.0,0.22413793103448276,0.0,0.2877030840998494,0.5,1.0,1
217,0.0,0.0,0.08620689655172414,0.0,0.3585686501030958,0.5,0.5,1
218,0.0,1.0,0.10344827586206896,0.3333333333333333,0.16589649474284546,0.0,0.0,2
219,1.0,1.0,0.7931034482758621,1.0,0.34880745214453884,0.5,0.0,2
220,0.0,1.0,0.13793103448275862,0.3333333333333333,0.12054165508971527,0.0,0.0,2
221,1.0,1.0,0.08620689655172414,0.3333333333333333,0.223480250939561,0.5,0.5,2
222,0.0,0.0,0.20689655172413793,0.0,0.20066025181697206,0.5,1.0,1
223,0.0,0.0,0.2413793103448276,0.0,0.28619686179313575,0.5,0.5,1
224,0.0,0.0,0.20689655172413793,0.0,0.33929119810479214,0.5,0.5,1
225,0.0,0.0,0.15517241379310345,0.0,0.2588033575596274,0.5,0.5,1
226,0.0,0.0,0.15517241379310345,0.0,0.7327552169398828,0.5,0.5,1
227,0.0,0.0,0.603448275862069,0.3333333333333333,0.6286321161692233,1.0,0.5,1
228,0.0,0.0,0.06896551724137931,0.0,0.20438924878990392,0.5,0.5,1
229,0.0,0.0,0.06896551724137931,0.0,0.2630332100083354,0.5,1.0,1
230,0.0,0.0,0.13793103448275862,0.0,0.3777437374786131,0.5,1.0,1
231,0.0,0.0,0.5689655172413793,0.3333333333333333,0.3141095008993463,0.0,0.0,0
232,0.0,0.0,0.29310344827586204,0.3333333333333333,0.314924762002252,0.5,0.0,0
233,0.0,1.0,0.1206896551724138,0.3333333333333333,0.1260839682377199,0.0,0.0,2
234,0.0,0.0,0.41379310344827586,0.3333333333333333,0.15535659447523506,0.0,0.0,0
235,0.0,0.0,0.20689655172413793,0.0,0.34950572510711725,1.0,0.0,1
236,0.0,0.0,0.08620689655172414,0.0,0.47981223403477474,0.0,1.0,1
237,0.0,1.0,0.7413793103448276,0.6666666666666666,0.3471476829036456,0.0,0.0,2
238,1.0,1.0,0.29310344827586204,0.3333333333333333,0.2616732228770308,0.5,0.5,2
239,0.0,0.0,0.3620689655172414,0.3333333333333333,0.2906095082111051,0.5,0.5,1
240,1.0,1.0,0.1896551724137931,0.3333333333333333,0.23097845955866225,0.5,0.0,2
241,0.0,0.0,0.5689655172413793,0.3333333333333333,0.29306991503736307,0.5,0.5,1
242,0.0,0.0,0.10344827586206896,0.0,0.3199662196744805,0.5,0.5,1
243,1.0,1.0,0.15517241379310345,0.3333333333333333,0.23461971542634866,0.5,0.0,2
244,1.0,1.0,0.29310344827586204,0.3333333333333333,0.32637132035739874,0.0,0.0,2
245,0.0,0.0,0.1206896551724138,0.0,0.2054165508971528,0.5,1.0,1
246,0.0,0.0,0.5862068965517241,0.3333333333333333,0.2651718994486934,0.5,1.0,1
247,0.0,0.0,0.29310344827586204,0.3333333333333333,0.28204012693213226,0.5,0.0,0
248,0.0,0.0,0.13793103448275862,0.0,0.29754836728426654,0.5,0.5,1
249,1.0,1.0,0.06896551724137931,0.3333333333333333,0.19364461927672083,0.5,1.0,2
250,1.0,1.0,0.3620689655172414,0.6666666666666666,0.2897905912288142,0.0,0.0,2
251,1.0,1.0,0.4827586206896552,0.6666666666666666,0.28357559627392775,0.0,0.0,2
252,1.0,1.0,0.10344827586206896,0.3333333333333333,0.29264217714929147,0.5,0.5,2
253,0.0,0.0,0.29310344827586204,0.3333333333333333,0.3854686106195984,0.5,1.0,1
254,0.0,0.0,0.10344827586206896,0.0,0.262495795738707,0.5,0.5,1
255,0.0,0.0,0.15517241379310345,0.0,0.35066829475161954,0.0,0.0,0
256,0.0,0.0,0.29310344827586204,0.3333333333333333,0.17495210798005353,0.0,0.0,0
257,0.0,1.0,0.1896551724137931,0.3333333333333333,0.259552812833599,0.5,1.0,1
258,1.0,1.0,0.08620689655172414,0.3333333333333333,0.3645094541040902,0.5,0.5,2
259,1.0,1.0,0.6724137931034483,0.6666666666666666,0.2607007589605604,0.0,0.0,2
260,0.0,0.0,0.15517241379310345,0.0,0.22525335244139624,0.5,0.5,1
261,1.0,1.0,0.6379310344827587,0.6666666666666666,0.3309484813477034,0.5,1.0,2
262,0.0,0.0,0.3103448275862069,0.3333333333333333,0.48910182355263737,1.0,0.5,1
263,1.0,1.0,0.6724137931034483,0.6666666666666666,0.26729230949212524,0.0,0.0,2
264,0.0,0.0,0.2413793103448276,0.0,0.11520772706666861,0.0,0.0,0
265,0.0,0.0,0.3275862068965517,0.3333333333333333,0.25731175877045465,0.5,0.0,0
266,0.0,0.0,0.3103448275862069,0.3333333333333333,0.41459500168170454,0.5,0.0,0
267,1.0,1.0,0.3448275862068966,0.3333333333333333,0.2789143500577629,0.5,0.0,2
268,0.0,1.0,0.46551724137931033,0.6666666666666666,0.655564979600193,1.0,1.0,1
269,0.0,0.0,0.1206896551724138,0.0,0.19632803474547766,0.5,0.5,1
270,0.0,0.0,0.2413793103448276,0.0,0.27510492373835604,0.5,1.0,1
271,1.0,1.0,0.3275862068965517,0.3333333333333333,0.37011026132225844,0.5,0.5,2
272,0.0,0.0,0.3103448275862069,0.3333333333333333,0.7630149306114092,1.0,1.0,1
273,0.0,0.0,0.1724137931034483,0.0,0.31031104221809513,0.5,0.5,1
274,0.0,1.0,0.27586206896551724,0.3333333333333333,0.5101231300176945,0.0,0.0,2
275,0.0,0.0,0.2413793103448276,0.0,0.2763332992117924,0.5,0.5,1
276,1.0,1.0,0.13793103448275862,0.3333333333333333,0.2744870801222526,0.5,0.0,2
277,0.0,1.0,0.5344827586206896,0.6666666666666666,0.17707251802348536,0.0,0.0,2
278,1.0,1.0,0.2413793103448276,0.3333333333333333,0.36944123539476187,0.5,1.0,2
279,0.0,0.0,0.1896551724137931,0.0,0.39868095871781,1.0,1.0,1
280,0.0,0.0,0.08620689655172414,0.0,0.4216983753272012,0.5,0.5,1
281,0.0,0.0,0.5517241379310345,0.3333333333333333,0.28941769153152097,0.5,0.5,1
282,0.0,0.0,0.5344827586206896,0.3333333333333333,0.2381037684804703,0.0,0.0,0
283,0.0,0.0,0.7758620689655172,0.6666666666666666,0.3254354152347806,0.5,1.0,1
284,0.0,1.0,0.3275862068965517,0.3333333333333333,0.42582220727373765,0.5,1.0,1
285,1.0,1.0,0.29310344827586204,0.3333333333333333,0.4829891932205373,0.0,0.5,2
286,0.0,0.0,0.13793103448275862,0.0,0.33222438325314774,0.5,1.0,1
287,0.0,0.0,0.22413793103448276,0.0,0.6367993507158212,1.0,1.0,1
288,1.0,1.0,0.5344827586206896,0.6666666666666666,0.32841861281312607,0.5,0.5,2
289,0.0,1.0,0.5172413793103449,0.6666666666666666,0.2754778234356492,0.5,0.5,1
290,0.0,1.0,0.13793103448275862,0.3333333333333333,0.21314507991752335,0.5,0.0,2
291,0.0,1.0,0.1724137931034483,0.3333333333333333,0.6536273635260226,1.0,0.5,1
292,1.0,1.0,0.4482758620689655,0.6666666666666666,0.5775704487957534,1.0,0.5,2
293,0.0,0.0,0.6551724137931034,0.3333333333333333,0.4858005644677771,0.5,0.5,1
294,0.0,1.0,0.4827586206896552,0.6666666666666666,0.6111350774315254,1.0,0.5,1
295,1.0,1.0,0.13793103448275862,0.3333333333333333,0.5725801734349181,0.5,1.0,2
296,1.0,1.0,0.034482758620689655,0.3333333333333333,0.3366918678618955,0.5,1.0,2
297,0.0,0.0,0.46551724137931033,0.3333333333333333,0.15508605940072825,0.0,0.0,0
298,0.0,0.0,0.43103448275862066,0.3333333333333333,0.30202681953117005,0.5,0.5,1
299,0.0,0.0,0.2413793103448276,0.0,0.45898468917713464,0.5,1.0,1
300,1.0,1.0,0.6206896551724138,0.6666666666666666,0.07600573241887604,0.0,0.0,2
301,1.0,1.0,0.41379310344827586,0.6666666666666666,0.40318865799979525,0.5,0.5,2
302,0.0,0.0,0.3275862068965517,0.3333333333333333,0.19955983212201864,0.0,0.0,0
303,0.0,0.0,0.5344827586206896,0.3333333333333333,0.2676871444657298,0.5,0.0,0
