target,month cycle,week cycle,1db,2db,3db,4db,5db,6db,7db,8db
662.123062,1254.27286346774,-204.763433880952,975.811785,516.500508,945.189231,1027.877954,1002.566677,-713.7446,105.944123,1012.632846
-449.565661,1254.27286346774,-160.206125134921,662.123062,975.811785,516.500508,945.189231,1027.877954,1002.566677,-713.7446,105.944123
1448.745616,1254.27286346774,154.306603,-449.565661,662.123062,975.811785,516.500508,945.189231,1027.877954,1002.566677,-713.7446
1433.056893,1254.27286346774,121.30588,1448.745616,-449.565661,662.123062,975.811785,516.500508,945.189231,1027.877954,1002.566677
1483.36817,1254.27286346774,18.145157,1433.056893,1448.745616,-449.565661,662.123062,975.811785,516.500508,945.189231,1027.877954
1243.679447,1254.27286346774,179.026710531746,1483.36817,1433.056893,1448.745616,-449.565661,662.123062,975.811785,516.500508,945.189231
1149.990724,1254.27286346774,-105.328679134921,1243.679447,1483.36817,1433.056893,1448.745616,-449.565661,662.123062,975.811785,516.500508
550.302001,1254.27286346774,-204.763433880952,1149.990724,1243.679447,1483.36817,1433.056893,1448.745616,-449.565661,662.123062,975.811785
-354.386722,1254.27286346774,-160.206125134921,550.302001,1149.990724,1243.679447,1483.36817,1433.056893,1448.745616,-449.565661,662.123062
1663.924555,1254.27286346774,154.306603,-354.386722,550.302001,1149.990724,1243.679447,1483.36817,1433.056893,1448.745616,-449.565661
1148.235832,1254.27286346774,121.30588,1663.924555,-354.386722,550.302001,1149.990724,1243.679447,1483.36817,1433.056893,1448.745616
1042.547109,1254.27286346774,18.145157,1148.235832,1663.924555,-354.386722,550.302001,1149.990724,1243.679447,1483.36817,1433.056893
1005.858386,1254.27286346774,179.026710531746,1042.547109,1148.235832,1663.924555,-354.386722,550.302001,1149.990724,1243.679447,1483.36817
943.169663,1254.27286346774,-105.328679134921,1005.858386,1042.547109,1148.235832,1663.924555,-354.386722,550.302001,1149.990724,1243.679447
740.48094,1254.27286346774,-204.763433880952,943.169663,1005.858386,1042.547109,1148.235832,1663.924555,-354.386722,550.302001,1149.990724
180.792217,1254.27286346774,-160.206125134921,740.48094,943.169663,1005.858386,1042.547109,1148.235832,1663.924555,-354.386722,550.302001
2045.103494,1254.27286346774,154.306603,180.792217,740.48094,943.169663,1005.858386,1042.547109,1148.235832,1663.924555,-354.386722
2529.414771,1254.27286346774,121.30588,2045.103494,180.792217,740.48094,943.169663,1005.858386,1042.547109,1148.235832,1663.924555
2837.726048,1254.27286346774,18.145157,2529.414771,2045.103494,180.792217,740.48094,943.169663,1005.858386,1042.547109,1148.235832
2448.037325,1254.27286346774,179.026710531746,2837.726048,2529.414771,2045.103494,180.792217,740.48094,943.169663,1005.858386,1042.547109
2424.348602,1254.27286346774,-105.328679134921,2448.037325,2837.726048,2529.414771,2045.103494,180.792217,740.48094,943.169663,1005.858386
1512.659879,1254.27286346774,-204.763433880952,2424.348602,2448.037325,2837.726048,2529.414771,2045.103494,180.792217,740.48094,943.169663
525.971156,1254.27286346774,-160.206125134921,1512.659879,2424.348602,2448.037325,2837.726048,2529.414771,2045.103494,180.792217,740.48094
2846.282433,1254.27286346774,154.306603,525.971156,1512.659879,2424.348602,2448.037325,2837.726048,2529.414771,2045.103494,180.792217
3869.59371,1254.27286346774,121.30588,2846.282433,525.971156,1512.659879,2424.348602,2448.037325,2837.726048,2529.414771,2045.103494
3807.904987,1254.27286346774,18.145157,3869.59371,2846.282433,525.971156,1512.659879,2424.348602,2448.037325,2837.726048,2529.414771
3403.216264,1254.27286346774,179.026710531746,3807.904987,3869.59371,2846.282433,525.971156,1512.659879,2424.348602,2448.037325,2837.726048
2894.527541,1254.27286346774,-105.328679134921,3403.216264,3807.904987,3869.59371,2846.282433,525.971156,1512.659879,2424.348602,2448.037325
2648.838818,1254.27286346774,-204.763433880952,2894.527541,3403.216264,3807.904987,3869.59371,2846.282433,525.971156,1512.659879,2424.348602
1880.150095,1254.27286346774,-160.206125134921,2648.838818,2894.527541,3403.216264,3807.904987,3869.59371,2846.282433,525.971156,1512.659879
4997.461372,1254.27286346774,154.306603,1880.150095,2648.838818,2894.527541,3403.216264,3807.904987,3869.59371,2846.282433,525.971156
122.772649,1340.84180530645,121.30588,4997.461372,1880.150095,2648.838818,2894.527541,3403.216264,3807.904987,3869.59371,2846.282433
2515.083926,1340.84180530645,18.145157,122.772649,4997.461372,1880.150095,2648.838818,2894.527541,3403.216264,3807.904987,3869.59371
2269.395203,1340.84180530645,179.026710531746,2515.083926,122.772649,4997.461372,1880.150095,2648.838818,2894.527541,3403.216264,3807.904987
2206.70648,1340.84180530645,-105.328679134921,2269.395203,2515.083926,122.772649,4997.461372,1880.150095,2648.838818,2894.527541,3403.216264
1033.017757,1340.84180530645,-204.763433880952,2206.70648,2269.395203,2515.083926,122.772649,4997.461372,1880.150095,2648.838818,2894.527541
-252.670966,1340.84180530645,-160.206125134921,1033.017757,2206.70648,2269.395203,2515.083926,122.772649,4997.461372,1880.150095,2648.838818
2697.640311,1340.84180530645,154.306603,-252.670966,1033.017757,2206.70648,2269.395203,2515.083926,122.772649,4997.461372,1880.150095
2404.951588,1340.84180530645,121.30588,2697.640311,-252.670966,1033.017757,2206.70648,2269.395203,2515.083926,122.772649,4997.461372
1861.262865,1340.84180530645,18.145157,2404.951588,2697.640311,-252.670966,1033.017757,2206.70648,2269.395203,2515.083926,122.772649
1891.574142,1340.84180530645,179.026710531746,1861.262865,2404.951588,2697.640311,-252.670966,1033.017757,2206.70648,2269.395203,2515.083926
1723.885419,1340.84180530645,-105.328679134921,1891.574142,1861.262865,2404.951588,2697.640311,-252.670966,1033.017757,2206.70648,2269.395203
761.196696,1340.84180530645,-204.763433880952,1723.885419,1891.574142,1861.262865,2404.951588,2697.640311,-252.670966,1033.017757,2206.70648
99.5079729999998,1340.84180530645,-160.206125134921,761.196696,1723.885419,1891.574142,1861.262865,2404.951588,2697.640311,-252.670966,1033.017757
2241.81925,1340.84180530645,154.306603,99.5079729999998,761.196696,1723.885419,1891.574142,1861.262865,2404.951588,2697.640311,-252.670966
2057.130527,1340.84180530645,121.30588,2241.81925,99.5079729999998,761.196696,1723.885419,1891.574142,1861.262865,2404.951588,2697.640311
1912.441804,1340.84180530645,18.145157,2057.130527,2241.81925,99.5079729999998,761.196696,1723.885419,1891.574142,1861.262865,2404.951588
1896.753081,1340.84180530645,179.026710531746,1912.441804,2057.130527,2241.81925,99.5079729999998,761.196696,1723.885419,1891.574142,1861.262865
1800.064358,1340.84180530645,-105.328679134921,1896.753081,1912.441804,2057.130527,2241.81925,99.5079729999998,761.196696,1723.885419,1891.574142
1211.375635,1340.84180530645,-204.763433880952,1800.064358,1896.753081,1912.441804,2057.130527,2241.81925,99.5079729999998,761.196696,1723.885419
115.686912,1340.84180530645,-160.206125134921,1211.375635,1800.064358,1896.753081,1912.441804,2057.130527,2241.81925,99.5079729999998,761.196696
2821.998189,1340.84180530645,154.306603,115.686912,1211.375635,1800.064358,1896.753081,1912.441804,2057.130527,2241.81925,99.5079729999998
2333.309466,1340.84180530645,121.30588,2821.998189,115.686912,1211.375635,1800.064358,1896.753081,1912.441804,2057.130527,2241.81925
2261.620743,1340.84180530645,18.145157,2333.309466,2821.998189,115.686912,1211.375635,1800.064358,1896.753081,1912.441804,2057.130527
2453.93202,1340.84180530645,179.026710531746,2261.620743,2333.309466,2821.998189,115.686912,1211.375635,1800.064358,1896.753081,1912.441804
3005.243297,1340.84180530645,-105.328679134921,2453.93202,2261.620743,2333.309466,2821.998189,115.686912,1211.375635,1800.064358,1896.753081
1447.554574,1340.84180530645,-204.763433880952,3005.243297,2453.93202,2261.620743,2333.309466,2821.998189,115.686912,1211.375635,1800.064358
663.865851,1340.84180530645,-160.206125134921,1447.554574,3005.243297,2453.93202,2261.620743,2333.309466,2821.998189,115.686912,1211.375635
3630.177128,1340.84180530645,154.306603,663.865851,1447.554574,3005.243297,2453.93202,2261.620743,2333.309466,2821.998189,115.686912
3796.488405,1340.84180530645,121.30588,3630.177128,663.865851,1447.554574,3005.243297,2453.93202,2261.620743,2333.309466,2821.998189
4206.799682,1340.84180530645,18.145157,3796.488405,3630.177128,663.865851,1447.554574,3005.243297,2453.93202,2261.620743,2333.309466
4023.110959,1340.84180530645,179.026710531746,4206.799682,3796.488405,3630.177128,663.865851,1447.554574,3005.243297,2453.93202,2261.620743
1549.422236,-26.3611757529412,-105.328679134921,4023.110959,4206.799682,3796.488405,3630.177128,663.865851,1447.554574,3005.243297,2453.93202
-263.266487,-26.3611757529412,-204.763433880952,1549.422236,4023.110959,4206.799682,3796.488405,3630.177128,663.865851,1447.554574,3005.243297
-1167.95521,-26.3611757529412,-160.206125134921,-263.266487,1549.422236,4023.110959,4206.799682,3796.488405,3630.177128,663.865851,1447.554574
399.356067,-26.3611757529412,154.306603,-1167.95521,-263.266487,1549.422236,4023.110959,4206.799682,3796.488405,3630.177128,663.865851
163.667344,-26.3611757529412,121.30588,399.356067,-1167.95521,-263.266487,1549.422236,4023.110959,4206.799682,3796.488405,3630.177128
78.9786210000002,-26.3611757529412,18.145157,163.667344,399.356067,-1167.95521,-263.266487,1549.422236,4023.110959,4206.799682,3796.488405
32.289898,-26.3611757529412,179.026710531746,78.9786210000002,163.667344,399.356067,-1167.95521,-263.266487,1549.422236,4023.110959,4206.799682
-439.398825,-26.3611757529412,-105.328679134921,32.289898,78.9786210000002,163.667344,399.356067,-1167.95521,-263.266487,1549.422236,4023.110959
-919.087548,-26.3611757529412,-204.763433880952,-439.398825,32.289898,78.9786210000002,163.667344,399.356067,-1167.95521,-263.266487,1549.422236
-1459.776271,-26.3611757529412,-160.206125134921,-919.087548,-439.398825,32.289898,78.9786210000002,163.667344,399.356067,-1167.95521,-263.266487
171.535006,-26.3611757529412,154.306603,-1459.776271,-919.087548,-439.398825,32.289898,78.9786210000002,163.667344,399.356067,-1167.95521
-240.153717,-26.3611757529412,121.30588,171.535006,-1459.776271,-919.087548,-439.398825,32.289898,78.9786210000002,163.667344,399.356067
-437.84244,-26.3611757529412,18.145157,-240.153717,171.535006,-1459.776271,-919.087548,-439.398825,32.289898,78.9786210000002,163.667344
-378.531163,-26.3611757529412,179.026710531746,-437.84244,-240.153717,171.535006,-1459.776271,-919.087548,-439.398825,32.289898,78.9786210000002
-270.219886,-26.3611757529412,-105.328679134921,-378.531163,-437.84244,-240.153717,171.535006,-1459.776271,-919.087548,-439.398825,32.289898
-922.908609,-26.3611757529412,-204.763433880952,-270.219886,-378.531163,-437.84244,-240.153717,171.535006,-1459.776271,-919.087548,-439.398825
-1363.597332,-26.3611757529412,-160.206125134921,-922.908609,-270.219886,-378.531163,-437.84244,-240.153717,171.535006,-1459.776271,-919.087548
476.713945,-26.3611757529412,154.306603,-1363.597332,-922.908609,-270.219886,-378.531163,-437.84244,-240.153717,171.535006,-1459.776271
-250.974778,-26.3611757529412,121.30588,476.713945,-1363.597332,-922.908609,-270.219886,-378.531163,-437.84244,-240.153717,171.535006
-460.663501,-26.3611757529412,18.145157,-250.974778,476.713945,-1363.597332,-922.908609,-270.219886,-378.531163,-437.84244,-240.153717
-393.352224,-26.3611757529412,179.026710531746,-460.663501,-250.974778,476.713945,-1363.597332,-922.908609,-270.219886,-378.531163,-437.84244
-254.040947,-26.3611757529412,-105.328679134921,-393.352224,-460.663501,-250.974778,476.713945,-1363.597332,-922.908609,-270.219886,-378.531163
-985.72967,-26.3611757529412,-204.763433880952,-254.040947,-393.352224,-460.663501,-250.974778,476.713945,-1363.597332,-922.908609,-270.219886
-1558.418393,-26.3611757529412,-160.206125134921,-985.72967,-254.040947,-393.352224,-460.663501,-250.974778,476.713945,-1363.597332,-922.908609
259.892884,-26.3611757529412,154.306603,-1558.418393,-985.72967,-254.040947,-393.352224,-460.663501,-250.974778,476.713945,-1363.597332
-46.7958389999999,-26.3611757529412,121.30588,259.892884,-1558.418393,-985.72967,-254.040947,-393.352224,-460.663501,-250.974778,476.713945
-41.4845620000001,-26.3611757529412,18.145157,-46.7958389999999,259.892884,-1558.418393,-985.72967,-254.040947,-393.352224,-460.663501,-250.974778
-401.173285,-26.3611757529412,179.026710531746,-41.4845620000001,-46.7958389999999,259.892884,-1558.418393,-985.72967,-254.040947,-393.352224,-460.663501
624.137992,-543.38655354945,-105.328679134921,-401.173285,-41.4845620000001,-46.7958389999999,259.892884,-1558.418393,-985.72967,-254.040947,-393.352224
-1008.550731,-543.38655354945,-204.763433880952,624.137992,-401.173285,-41.4845620000001,-46.7958389999999,259.892884,-1558.418393,-985.72967,-254.040947
-1531.239454,-543.38655354945,-160.206125134921,-1008.550731,624.137992,-401.173285,-41.4845620000001,-46.7958389999999,259.892884,-1558.418393,-985.72967
-0.928176999999778,-543.38655354945,154.306603,-1531.239454,-1008.550731,624.137992,-401.173285,-41.4845620000001,-46.7958389999999,259.892884,-1558.418393
-215.6169,-543.38655354945,121.30588,-0.928176999999778,-1531.239454,-1008.550731,624.137992,-401.173285,-41.4845620000001,-46.7958389999999,259.892884
-287.305623,-543.38655354945,18.145157,-215.6169,-0.928176999999778,-1531.239454,-1008.550731,624.137992,-401.173285,-41.4845620000001,-46.7958389999999
-374.994346,-543.38655354945,179.026710531746,-287.305623,-215.6169,-0.928176999999778,-1531.239454,-1008.550731,624.137992,-401.173285,-41.4845620000001
-390.683069,-543.38655354945,-105.328679134921,-374.994346,-287.305623,-215.6169,-0.928176999999778,-1531.239454,-1008.550731,624.137992,-401.173285
-873.371792,-543.38655354945,-204.763433880952,-390.683069,-374.994346,-287.305623,-215.6169,-0.928176999999778,-1531.239454,-1008.550731,624.137992
-1513.060515,-543.38655354945,-160.206125134921,-873.371792,-390.683069,-374.994346,-287.305623,-215.6169,-0.928176999999778,-1531.239454,-1008.550731
368.250762,-543.38655354945,154.306603,-1513.060515,-873.371792,-390.683069,-374.994346,-287.305623,-215.6169,-0.928176999999778,-1531.239454
-453.437961,-543.38655354945,121.30588,368.250762,-1513.060515,-873.371792,-390.683069,-374.994346,-287.305623,-215.6169,-0.928176999999778
3.87331600000016,-543.38655354945,18.145157,-453.437961,368.250762,-1513.060515,-873.371792,-390.683069,-374.994346,-287.305623,-215.6169
-439.815407,-543.38655354945,179.026710531746,3.87331600000016,-453.437961,368.250762,-1513.060515,-873.371792,-390.683069,-374.994346,-287.305623
-136.50413,-543.38655354945,-105.328679134921,-439.815407,3.87331600000016,-453.437961,368.250762,-1513.060515,-873.371792,-390.683069,-374.994346
-835.192853,-543.38655354945,-204.763433880952,-136.50413,-439.815407,3.87331600000016,-453.437961,368.250762,-1513.060515,-873.371792,-390.683069
-1228.881576,-543.38655354945,-160.206125134921,-835.192853,-136.50413,-439.815407,3.87331600000016,-453.437961,368.250762,-1513.060515,-873.371792
253.429701,-543.38655354945,154.306603,-1228.881576,-835.192853,-136.50413,-439.815407,3.87331600000016,-453.437961,368.250762,-1513.060515
108.740978,-543.38655354945,121.30588,253.429701,-1228.881576,-835.192853,-136.50413,-439.815407,3.87331600000016,-453.437961,368.250762
61.0522550000001,-543.38655354945,18.145157,108.740978,253.429701,-1228.881576,-835.192853,-136.50413,-439.815407,3.87331600000016,-453.437961
-62.6364680000002,-543.38655354945,179.026710531746,61.0522550000001,108.740978,253.429701,-1228.881576,-835.192853,-136.50413,-439.815407,3.87331600000016
153.674809,-543.38655354945,-105.328679134921,-62.6364680000002,61.0522550000001,108.740978,253.429701,-1228.881576,-835.192853,-136.50413,-439.815407
-920.013914,-543.38655354945,-204.763433880952,153.674809,-62.6364680000002,61.0522550000001,108.740978,253.429701,-1228.881576,-835.192853,-136.50413
-1338.702637,-543.38655354945,-160.206125134921,-920.013914,153.674809,-62.6364680000002,61.0522550000001,108.740978,253.429701,-1228.881576,-835.192853
376.60864,-543.38655354945,154.306603,-1338.702637,-920.013914,153.674809,-62.6364680000002,61.0522550000001,108.740978,253.429701,-1228.881576
130.919917,-543.38655354945,121.30588,376.60864,-1338.702637,-920.013914,153.674809,-62.6364680000002,61.0522550000001,108.740978,253.429701
131.231194,-543.38655354945,18.145157,130.919917,376.60864,-1338.702637,-920.013914,153.674809,-62.6364680000002,61.0522550000001,108.740978
89.5424710000002,-543.38655354945,179.026710531746,131.231194,130.919917,376.60864,-1338.702637,-920.013914,153.674809,-62.6364680000002,61.0522550000001
60.853748,-543.38655354945,-105.328679134921,89.5424710000002,131.231194,130.919917,376.60864,-1338.702637,-920.013914,153.674809,-62.6364680000002
-670.834975,-543.38655354945,-204.763433880952,60.853748,89.5424710000002,131.231194,130.919917,376.60864,-1338.702637,-920.013914,153.674809
-1630.523698,-543.38655354945,-160.206125134921,-670.834975,60.853748,89.5424710000002,131.231194,130.919917,376.60864,-1338.702637,-920.013914
281.787579,-785.804231089888,154.306603,-1630.523698,-670.834975,60.853748,89.5424710000002,131.231194,130.919917,376.60864,-1338.702637
11.0988560000001,-785.804231089888,121.30588,281.787579,-1630.523698,-670.834975,60.853748,89.5424710000002,131.231194,130.919917,376.60864
354.410133,-785.804231089888,18.145157,11.0988560000001,281.787579,-1630.523698,-670.834975,60.853748,89.5424710000002,131.231194,130.919917
10.7214100000001,-785.804231089888,179.026710531746,354.410133,11.0988560000001,281.787579,-1630.523698,-670.834975,60.853748,89.5424710000002,131.231194
-13.9673130000001,-785.804231089888,-105.328679134921,10.7214100000001,354.410133,11.0988560000001,281.787579,-1630.523698,-670.834975,60.853748,89.5424710000002
-940.656036,-785.804231089888,-204.763433880952,-13.9673130000001,10.7214100000001,354.410133,11.0988560000001,281.787579,-1630.523698,-670.834975,60.853748
-1270.344759,-785.804231089888,-160.206125134921,-940.656036,-13.9673130000001,10.7214100000001,354.410133,11.0988560000001,281.787579,-1630.523698,-670.834975
406.966518,-785.804231089888,154.306603,-1270.344759,-940.656036,-13.9673130000001,10.7214100000001,354.410133,11.0988560000001,281.787579,-1630.523698
88.277795,-785.804231089888,121.30588,406.966518,-1270.344759,-940.656036,-13.9673130000001,10.7214100000001,354.410133,11.0988560000001,281.787579
-39.4109280000002,-785.804231089888,18.145157,88.277795,406.966518,-1270.344759,-940.656036,-13.9673130000001,10.7214100000001,354.410133,11.0988560000001
-130.099651,-785.804231089888,179.026710531746,-39.4109280000002,88.277795,406.966518,-1270.344759,-940.656036,-13.9673130000001,10.7214100000001,354.410133
-99.7883739999998,-785.804231089888,-105.328679134921,-130.099651,-39.4109280000002,88.277795,406.966518,-1270.344759,-940.656036,-13.9673130000001,10.7214100000001
-1488.477097,-785.804231089888,-204.763433880952,-99.7883739999998,-130.099651,-39.4109280000002,88.277795,406.966518,-1270.344759,-940.656036,-13.9673130000001
509.83418,-785.804231089888,-160.206125134921,-1488.477097,-99.7883739999998,-130.099651,-39.4109280000002,88.277795,406.966518,-1270.344759,-940.656036
219.145457,-785.804231089888,154.306603,509.83418,-1488.477097,-99.7883739999998,-130.099651,-39.4109280000002,88.277795,406.966518,-1270.344759
130.456734,-785.804231089888,121.30588,219.145457,509.83418,-1488.477097,-99.7883739999998,-130.099651,-39.4109280000002,88.277795,406.966518
1.76801100000012,-785.804231089888,18.145157,130.456734,219.145457,509.83418,-1488.477097,-99.7883739999998,-130.099651,-39.4109280000002,88.277795
-213.920712,-785.804231089888,179.026710531746,1.76801100000012,130.456734,219.145457,509.83418,-1488.477097,-99.7883739999998,-130.099651,-39.4109280000002
-729.609435,-785.804231089888,-105.328679134921,-213.920712,1.76801100000012,130.456734,219.145457,509.83418,-1488.477097,-99.7883739999998,-130.099651
-1525.298158,-785.804231089888,-204.763433880952,-729.609435,-213.920712,1.76801100000012,130.456734,219.145457,509.83418,-1488.477097,-99.7883739999998
189.013119,-785.804231089888,-160.206125134921,-1525.298158,-729.609435,-213.920712,1.76801100000012,130.456734,219.145457,509.83418,-1488.477097
-669.675604,-785.804231089888,154.306603,189.013119,-1525.298158,-729.609435,-213.920712,1.76801100000012,130.456734,219.145457,509.83418
86.6356729999998,-785.804231089888,121.30588,-669.675604,189.013119,-1525.298158,-729.609435,-213.920712,1.76801100000012,130.456734,219.145457
4.94695000000002,-785.804231089888,18.145157,86.6356729999998,-669.675604,189.013119,-1525.298158,-729.609435,-213.920712,1.76801100000012,130.456734
51.2582270000003,-785.804231089888,179.026710531746,4.94695000000002,86.6356729999998,-669.675604,189.013119,-1525.298158,-729.609435,-213.920712,1.76801100000012
-839.430496,-785.804231089888,-105.328679134921,51.2582270000003,4.94695000000002,86.6356729999998,-669.675604,189.013119,-1525.298158,-729.609435,-213.920712
-1482.119219,-785.804231089888,-204.763433880952,-839.430496,51.2582270000003,4.94695000000002,86.6356729999998,-669.675604,189.013119,-1525.298158,-729.609435
322.192058,-785.804231089888,-160.206125134921,-1482.119219,-839.430496,51.2582270000003,4.94695000000002,86.6356729999998,-669.675604,189.013119,-1525.298158
147.503335,-785.804231089888,154.306603,322.192058,-1482.119219,-839.430496,51.2582270000003,4.94695000000002,86.6356729999998,-669.675604,189.013119
-647.185388,-732.595136106061,121.30588,147.503335,322.192058,-1482.119219,-839.430496,51.2582270000003,4.94695000000002,86.6356729999998,-669.675604
58.1258889999999,-732.595136106061,18.145157,-647.185388,147.503335,322.192058,-1482.119219,-839.430496,51.2582270000003,4.94695000000002,86.6356729999998
43.4371660000002,-732.595136106061,179.026710531746,58.1258889999999,-647.185388,147.503335,322.192058,-1482.119219,-839.430496,51.2582270000003,4.94695000000002
-548.251557,-732.595136106061,-105.328679134921,43.4371660000002,58.1258889999999,-647.185388,147.503335,322.192058,-1482.119219,-839.430496,51.2582270000003
-1403.94028,-732.595136106061,-204.763433880952,-548.251557,43.4371660000002,58.1258889999999,-647.185388,147.503335,322.192058,-1482.119219,-839.430496
-13.629003,-732.595136106061,-160.206125134921,-1403.94028,-548.251557,43.4371660000002,58.1258889999999,-647.185388,147.503335,322.192058,-1482.119219
-58.3177260000002,-732.595136106061,154.306603,-13.629003,-1403.94028,-548.251557,43.4371660000002,58.1258889999999,-647.185388,147.503335,322.192058
85.993551,-732.595136106061,121.30588,-58.3177260000002,-13.629003,-1403.94028,-548.251557,43.4371660000002,58.1258889999999,-647.185388,147.503335
45.3048279999998,-732.595136106061,18.145157,85.993551,-58.3177260000002,-13.629003,-1403.94028,-548.251557,43.4371660000002,58.1258889999999,-647.185388
139.616105,-732.595136106061,179.026710531746,45.3048279999998,85.993551,-58.3177260000002,-13.629003,-1403.94028,-548.251557,43.4371660000002,58.1258889999999
-653.072618,-732.595136106061,-105.328679134921,139.616105,45.3048279999998,85.993551,-58.3177260000002,-13.629003,-1403.94028,-548.251557,43.4371660000002
-1327.761341,-732.595136106061,-204.763433880952,-653.072618,139.616105,45.3048279999998,85.993551,-58.3177260000002,-13.629003,-1403.94028,-548.251557
262.549936,-732.595136106061,-160.206125134921,-1327.761341,-653.072618,139.616105,45.3048279999998,85.993551,-58.3177260000002,-13.629003,-1403.94028
46.8612130000001,-732.595136106061,154.306603,262.549936,-1327.761341,-653.072618,139.616105,45.3048279999998,85.993551,-58.3177260000002,-13.629003
156.17249,-732.595136106061,121.30588,46.8612130000001,262.549936,-1327.761341,-653.072618,139.616105,45.3048279999998,85.993551,-58.3177260000002
256.483767,-732.595136106061,18.145157,156.17249,46.8612130000001,262.549936,-1327.761341,-653.072618,139.616105,45.3048279999998,85.993551
-182.204956,-732.595136106061,179.026710531746,256.483767,156.17249,46.8612130000001,262.549936,-1327.761341,-653.072618,139.616105,45.3048279999998
-763.893679,-732.595136106061,-105.328679134921,-182.204956,256.483767,156.17249,46.8612130000001,262.549936,-1327.761341,-653.072618,139.616105
-1424.582402,-732.595136106061,-204.763433880952,-763.893679,-182.204956,256.483767,156.17249,46.8612130000001,262.549936,-1327.761341,-653.072618
286.728875,-732.595136106061,-160.206125134921,-1424.582402,-763.893679,-182.204956,256.483767,156.17249,46.8612130000001,262.549936,-1327.761341
224.040152,-732.595136106061,154.306603,286.728875,-1424.582402,-763.893679,-182.204956,256.483767,156.17249,46.8612130000001,262.549936
-34.6485710000002,-732.595136106061,121.30588,224.040152,286.728875,-1424.582402,-763.893679,-182.204956,256.483767,156.17249,46.8612130000001
-159.337294,-732.595136106061,18.145157,-34.6485710000002,224.040152,286.728875,-1424.582402,-763.893679,-182.204956,256.483767,156.17249
181.973983,-732.595136106061,179.026710531746,-159.337294,-34.6485710000002,224.040152,286.728875,-1424.582402,-763.893679,-182.204956,256.483767
-469.71474,-732.595136106061,-105.328679134921,181.973983,-159.337294,-34.6485710000002,224.040152,286.728875,-1424.582402,-763.893679,-182.204956
-1088.403463,-732.595136106061,-204.763433880952,-469.71474,181.973983,-159.337294,-34.6485710000002,224.040152,286.728875,-1424.582402,-763.893679
931.907814,-732.595136106061,-160.206125134921,-1088.403463,-469.71474,181.973983,-159.337294,-34.6485710000002,224.040152,286.728875,-1424.582402
467.219091,-732.595136106061,154.306603,931.907814,-1088.403463,-469.71474,181.973983,-159.337294,-34.6485710000002,224.040152,286.728875
604.530368,-732.595136106061,121.30588,467.219091,931.907814,-1088.403463,-469.71474,181.973983,-159.337294,-34.6485710000002,224.040152
583.841645,-732.595136106061,18.145157,604.530368,467.219091,931.907814,-1088.403463,-469.71474,181.973983,-159.337294,-34.6485710000002
944.152922,-732.595136106061,179.026710531746,583.841645,604.530368,467.219091,931.907814,-1088.403463,-469.71474,181.973983,-159.337294
795.464199,-199.775509,-105.328679134921,944.152922,583.841645,604.530368,467.219091,931.907814,-1088.403463,-469.71474,181.973983
-532.224524,-199.775509,-204.763433880952,795.464199,944.152922,583.841645,604.530368,467.219091,931.907814,-1088.403463,-469.71474
127.086753,-199.775509,-160.206125134921,-532.224524,795.464199,944.152922,583.841645,604.530368,467.219091,931.907814,-1088.403463
-1493.60197,-199.775509,154.306603,127.086753,-532.224524,795.464199,944.152922,583.841645,604.530368,467.219091,931.907814
-1346.290693,-199.775509,121.30588,-1493.60197,127.086753,-532.224524,795.464199,944.152922,583.841645,604.530368,467.219091
-1250.979416,-199.775509,18.145157,-1346.290693,-1493.60197,127.086753,-532.224524,795.464199,944.152922,583.841645,604.530368
-265.668139,-199.775509,179.026710531746,-1250.979416,-1346.290693,-1493.60197,127.086753,-532.224524,795.464199,944.152922,583.841645
-475.356862,-199.775509,-105.328679134921,-265.668139,-1250.979416,-1346.290693,-1493.60197,127.086753,-532.224524,795.464199,944.152922
-904.045585,-199.775509,-204.763433880952,-475.356862,-265.668139,-1250.979416,-1346.290693,-1493.60197,127.086753,-532.224524,795.464199
1176.265692,-199.775509,-160.206125134921,-904.045585,-475.356862,-265.668139,-1250.979416,-1346.290693,-1493.60197,127.086753,-532.224524
734.576969,-199.775509,154.306603,1176.265692,-904.045585,-475.356862,-265.668139,-1250.979416,-1346.290693,-1493.60197,127.086753
364.888246,-199.775509,121.30588,734.576969,1176.265692,-904.045585,-475.356862,-265.668139,-1250.979416,-1346.290693,-1493.60197
274.199523,-199.775509,18.145157,364.888246,734.576969,1176.265692,-904.045585,-475.356862,-265.668139,-1250.979416,-1346.290693
301.5108,-199.775509,179.026710531746,274.199523,364.888246,734.576969,1176.265692,-904.045585,-475.356862,-265.668139,-1250.979416
-331.177923,-199.775509,-105.328679134921,301.5108,274.199523,364.888246,734.576969,1176.265692,-904.045585,-475.356862,-265.668139
-1054.866646,-199.775509,-204.763433880952,-331.177923,301.5108,274.199523,364.888246,734.576969,1176.265692,-904.045585,-475.356862
524.444631,-199.775509,-160.206125134921,-1054.866646,-331.177923,301.5108,274.199523,364.888246,734.576969,1176.265692,-904.045585
318.755908,-199.775509,154.306603,524.444631,-1054.866646,-331.177923,301.5108,274.199523,364.888246,734.576969,1176.265692
349.067185,-199.775509,121.30588,318.755908,524.444631,-1054.866646,-331.177923,301.5108,274.199523,364.888246,734.576969
72.3784620000001,-199.775509,18.145157,349.067185,318.755908,524.444631,-1054.866646,-331.177923,301.5108,274.199523,364.888246
